label,language,source,text
laws,tl,wikipedia_tl,"ang watawat ng bangsamoro ay ang watawat na kumakatawan sa rehiyong awtonomo ng bangsamoro sa muslim mindanao (barmm), isang rehiyong awtonomo ng pilipinas. kasaysayan sa ilalim ng bangsamoro organic law, ang batayang batas ng rehiyong awtonomo ng bangsamoro sa muslim mindanao (barmm) na pumalit sa rehiyong awtonomo ng muslim mindanao (armm) may karapatan magkaroon ang rehiyon ng sariling watawat at sagisag. nagkaroon din ang armm ng sariling watawat. bago pa ang ratipikasyon ng bangsamoro organic law, may tumututol sa pagkakaroon ng sariling watawat ang bangsamoro. ayon sa philippine constitution association at ang kinatawan sa kapulungan ng buhay partylist na si lito atienza na labag sa saligang batas ang pagkakaroon ng hiwalay na watawat para sa bangsamoro. giniit pa ni atienza na ang isang hiwalay na watawat ay taliwas sa pambansang pagkakaisa. bilang tugon, sinasbi ng tanggapan ng pampanguluhang tagapayo sa prosesong pangkapayapaan na ang rehiyong bangsamoro bilang isang katawan ng pambansang pamahalaan ng pilipinas ay pinahihintulutang magkaroon ng sariling watawat sa ilalim ng kodigong pang-watawat at heraldiko (batas republika blg. 8491). noong pebrero 2019, naglunsad ang"
laws,tl,wikipedia_tl,"ang peminismo ay pagtitipon ng mga kilusan at mga kaisipan na layunin ang magtakda, magtatag, at maipagtanggol ang pantay na pampulitika, pangkabuhayan, pangkultural, at panlipunang mga karapatan para sa mga kababaihan. nabibilang dito ang pagtatatag ng pantay na mga pagkakataon para sa mga kababaihan sa edukasyon at sa paghahanap-buhay. ang isang peminista ay tumataguyod o sumusuporta sa mga karapatan at sa pagkakapantay-pantay ng mga kababaihan. ang peministang teorya, na lumitaw mula sa mga peministang kilusan, ay lumalayong maunawaan ang pinagmulan ng hindi pagkakapantay-pantay ng kasarian sa pamamagitan ng pagsuri sa mga panlipunang tungkulin at natamong karanasan ng isang babae; ito ay mga teorya sa samu’t saring mga sangay upang matugunan ang mga suliranin tulad ng panlipunang konstruksiyon ng kasarian. ilan sa mga naunang anyo ng peminismo ay pinuna dahil sa pagsasaalang-alang lamang sa mga puti, nakaririwasa, at nakapag-aaral. humantong ito sa pagkakabuo ng tiyak na pang-etniko o multiculturalist na mga anyo ng peminismo. ang mga peministang aktibista ay nagkakampanya para sa mga karapatan ng mga kababaihan – tulad ng sa contract law, sa pag-ari, at sa pagboto – habang"
laws,tl,wikipedia_tl,"ang komisyon sa audit o komisyon sa pagsusuri (coa; inggles: commission on audit), opisyal na baybay bilang komisyon sa awdit, ay isang makapangyarihang institusyon sa pagtutuos ng pilipinas. ipinapahayag ng saligang-batas ng pilipinas ang kalayaang ito bilang tanggapang konstitusyonal, ipinagkakaloob ng mga kapangyarihang ito na magtuos ang lahat ng mga katuusan na sumasaklaw sa lahat ng mga rentas at gastos ng pamahalaan/mga gamit ng ari-arian ng pamahalaan at upang magtakda ng pagtutuos at mga tuntunin sa pagtutuos, ibinibigay ang pantanging kapangyarihan upang mapaliwanag ang sakop at mga pamamaraan ukol sa mga tuos nito, at ipinagbabawal ang mga nasa tagapagbatas ng anumang batas na magsasagawa ng hangganan ng sakop ng pagtutuos. mga inatasang gawain ito ang nangangalaga sa pondo ng bayan sa pamamagitan ng pagtiyak na ginagamit ito ng mga opisyal ng pamahalaan at mga kawani sa tunay at kapaki-pakinabang na layunin. ito ang namamahala sa lahat ng kinikita at ginagastos ng pamahalaan. ang komisyon sa audit ay may kapangyarihan, namamahala, at tungkulin na magsuri, mag-audit, at magsaayos ng lahat ng mga katuusan hinggil sa rentas at mga resibo ng, at mga gastos o gamit ng mga"
laws,tl,wikipedia_tl,"noong 22 mayo, 2014, nilunsad ng maharlikang hukbo ng thailand sa pamumuno ni heneral prayuth chan-ocha, komandante ng maharlikang hukbo ng taylandya (rta) ang kudeta laban sa pamahalaang katiwala ng taylandya, kasunod ng anim na buwan ng krisis pampolitika. nagtatag ng militar ng junta na tinatawag na ""national council of peace and order"" (pambansang konseho ng kapayapaan at kaayusan, ncpo) para pamunuan ang bansa. matapos na buwagin ang pamahalaan at ang senado, iginawad ng ncpo ang kapangyarihang ehekutibo at lehislatibo sa kanilang mga puno at pinag-utos ang sangay hukuman na mamahala ayon sa kanilang pinag-uutos. dagdag pa nito, bahagya nitong winalang-saysay ang saligang batas 2007, nagdeklara ng batas militar at kurpyo sa buong bansa, pinagbawal ang pagtitipong pampolitika, pinadakip at piapiit ang mga pulitiko at mga aktibista kontra kudeta, naglagay ng pagsensura sa internet at kinontrol ang midya. karanasan noong halalan ng 2011, nanalo si yingluck shinawatra at ang pheu thai party (ptp) matapos makakuha ng landslide victory at bumuo ng pamahalaan kung saan naging punong ministro si yingluck. nagsimula ang kilos protesta kontra pamahalaan na pinamunuan ni suthep"
laws,tl,wikipedia_tl,"si felipe calderon ay isang abogado at edukador na nagkaroon ng mahalagang papel sa kasaysayan ng bansa. siya ang awtor ng konstitusyon ng unang republika ng pilipinas lalong kilala sa tawag na konstitusyon ng malolos. siya ay isinilang sa santa cruz de malabon (ngayon ay tanza, cavite) noong 4 abril 1868. pangalawa siya sa anim na anak nina jose calderon at manuela roca, isang mestisang kastila-filipina na taga-santa ana, maynila. ang pinakamatanda niyang kapatid ay si fernando calderon na isang doctor, naging direktor ng ospital heneral ng pilipinas at naging dekano pa rin ng kolehiyo ng medisina sa unibersidad ng pilipinas. nagtapos si felipe ng elementarya sa isang pribadong paaralan. sa kabila ng kanilang kahirapan ay ipinagpatuloy niya ang kanyang pag-aaral. naglalakad siya sa pagpasok araw-araw nang nakapaa. kipkip niya ang kanyang tsinelas at saka lamang niya ito isinusuot pagdating sa paaralan. dahil sa kanyang angking talino ay malugod sa kanya ang mga·paring hesuita kava siya ay binigyan ng iskolarsyip na pati ang tirahan at pagkain ay libre. natapos niya ang kursong bachiller en artes sa ateneo de manila. nais ng kanyang ina na siya ay maging pari subalit ang nais niya"
laws,tl,wikipedia_tl,"ang kodigo ni hammurabi o code of hammurabi ay isang batas kodigo na nilikha noong ca 1772 bce (gitnang kronolohiya) sa sinaunang babilonya ng ikaanim na hari ng babilonyang si hammurabi. iisa lamang ang halimbawa ng kodigo ang nananatili at nasagip sa kasalukuyan, na nakaukit sa isang pitong talampakan, apat na pulgada ang habang basalto na nasa wikang akkadian na nasa panitik na kuneiporma. ang kodigo ni hammurabi ang isa sa mga pinakaunang isinulat na batas sa kasaysayan at isinulat sa isang stela at inilagay sa lugar na pampubliko upang mabasa ng lahat. ang stela na ito ay kalaunang kinuha ng mga taga-elam at inalis sa kabisera nitong susa. ito ay muling natuklasan noong 1901 at nakalagak ngayon sa louvre museum sa paris. ito ay naglalaman ng 282 batas na isinulat ng mga skriba sa 12 tableta. hindi tulad ng mas maagang mga batas, ito ay isinulat sa wikang akkadian na pang-araw araw na wika ng babilonya at kaya ay mababasa ng sinumang nakakabasang tao sa siyudad. sinasabing ang mga kaparusahan nito ay napakabagsik sa mga modernong pamantayan na ang maraming mga kasalanan ay nagreresulta sa kamatayan, pananakit o paggamit ng pilosopiyang ""mata sa mata"". ang kodigo ni hammurabi"
laws,tl,wikipedia_tl,"ang pagkakapantay-pantay ng mga kasarian (kilala rin bilang gender equity, gender egalitarianism, o sekswal na pagkakapantay-pantay) ay ang layunin ng pagkakapantay-pantay ng mga kasarian o ng mga seks, na nagmumula sa paniniwala sa kawalan ng katarungan na may iba't ibang anyo ng hindi pagkakapantay-pantay sa kasarian. konsepto ang kilusang naglalayon ng pagkakapantay-pantay ng kasarian, lalo na sa mga kanluraning bansa, ay nagsimula sa mga kilusang suffragette noong huling ika-19 siglo. nagresulta ito ng pagbabago na may kinalaman sa karapatan ng mga kababaihan sa pagmamay-ari pagkatapos ikasal. (tingnan ang halimbawa, married women's property act 1882.) noong 1960s, nabuo ang isang mas pangkalahatang kilusan para sa pagkakapantay-pantay ng kasarian batay sa peminismo at sa pagkakaroon ng kalayaan para sa kababaihan. gayunman, ang aktwal na mga pagbabago sa mga pananaw ay patuloy na tumutok sa mga partikular na mga isyu. ang kilusan ay nagdulot ng mga pagbabago sa mga batas na may kaugnayan sa isang partikular na isyu o mga batas na anti-seks na nagreresulta ng hindi pagkakapantay-pantay. sa larangan ng edukasyon, nagkaroon ng kultural na pagbabago sa pagtingin sa"
laws,tl,wikipedia_tl,"ang mga orden at mga dekorasyon na ipinagkaloob sa mga sibilyan at mga tauhan ng militar sa republika ng pilipinas, ay nakalista sa pamamagitan ng pagkakasunud-sunod ng karapatan sa pangunguna. ang unang listahan ay ng mga parangal ng sibilyan, na nangunguna sa mga parangal ng militar. ang susunod na listahan ay ng mga parangal na ipinagkaloob sa militar o dating mga yunit ng militar. ang mga sibilyang orden at dekorasyon ng pilipinas ay ipinagkaloob ng pangulo ng pilipinas, sa kanyang katungkulan bilang pinuno ng estado. sa ilang pagkakataon, ang paggawad ng ilang orden at dekorasyon ay nangangailangan ng pagsang-ayon ng kongreso ng pilipinas. mga dekorasyong pansibilyan ang pansibilyan na karapatan sa pangunguna, na itinalaga ng kodigo ng pagpaparangal ng pilipinas (eo blg. 236) ay ang mga sumusunod: ranggo ng unang klase krus ng paglilingkod ni quezon ranggo ng ikalawang klase orden ni lakandula orden ni sikatuna lehiyong pandangal ng pilipinas ranggo ng ikatlong klase orden ni gabriela silang ranggo ng ikaapat na klase orden ng mga pambansang alagad ng sining orden ng mga pambansang alagad ng agham orden ng mga pambansang alagad ng agham panlipunan gawad sa manlilikha ng bayan"
laws,tl,wikipedia_tl,"ang deontolohiya (mula sa sinaunang griyego: ""katungkulan"" + ""-lohiya"") ay paraan ng etika na humahatol sa isang moralidad ng isang aksiyon batay sa isang serye ng mga patakaran at prinsipyo. ang mga deontolohiya ay nag-aaral ng mga patakaran at katungkulan sa kanilang sariling karapatan, imbes na batay sa mga resulta ng aksiyon. kalimitang itinatangi ang deontolohiya mula sa konsekwensiyalismo, utilitarismo, etikang birtud, at pragmatikong etika. sa itong terminolohiya, ang isang aksiyon ay mas mahalaga kaysa sa kaniyang mga konsekwensiya. sa ingles, ang terminong ay munang ginamit para ilarawan ang kasalukuyang, espesipikong katuturan ni c. d. broad sa kaniyang aklat ng 1930, (). ang isang mas lumang paggamit ng termino ay nahahanap sa jeremy bentham, kung sino nag-imbento ito bago 1816 bilang isang sinonimo ng o (kumbaga, etika batay sa husga o hutol). ang mas pangkalahatang kahulugan ng salita ay pinananatili sa pranses, lalo na sa terminong (etikal na kodigo) sa konteksto ng etikang pamprupesyon. depende sa sistema ng deontolohikal na etika na iniisip, maaaring lumitaw ang isang obligasyong moral mula sa isang panlabas o panloob na pinagmulan, tulad ng isang pangkat ng mga"
laws,tl,wikipedia_tl,"ang imperyo ng mga romano (ingles: roman empire) (latin: ) ang tawag sa imperyalistang paghahari ng mga romano sa malaking bahagi ng europa, asya at hilagang aprika, na may autokratikong porma ng pamahalaan. sumunod ang panahon ng imperyong romano sa 500-taong republika romana (510 bc – siglo 1 bc) na pinahina ng alitan sa pagitan ng mga heneral katulad ni gaius marius at sulla, at ng digmaang sibil ni julio cesar (julius caesar) laban kay pompey. maraming petsa ang iminungkahi kung kailan ito naging imperyo mula sa republika. kasama rito ang pagtatakda kay julio cesar bilang habang-buhay diktador o diktador perpetuidad (44 bc), ang pagwawagi ni octavio (na tagapagmana ni caesar), sa labanan sa actium (ika-2 ng setyembre 31 bc), at paggagawad ng senadong romano kay octavio ng kagalang-galang na pangalang augusto (ika-16 ng enero 27 bc). ang katagang imperium romanum (imperyong romano) ang pinakilalang katagang latin kung saan ang salitang imperium ay nangangahulugan ng isang teritoryo sa isang bahagi ng mundo na nasa ilalim ng pamamahalang romano. mula sa panahon ni augusto hanggang sa pagbagsak ng kanlurang imperyo, naghari ang roma sa mga sumusunod: sa inglatera at galia"
laws,tl,wikipedia_tl,"si crisanto evangelista (1 nobyembre 1888 – 2 hunyo 1942) ay isang pilipinong komunista ng unang bahagi ng ika-20 siglo. siya ang pangunahing tagapagtatag at namuno ng (lumang) partido komunista ng pilipinas noong 7 nobyembre 1930, sa araw ng 13 taon ng rebolusyong oktubre ng russia. kinulong siya sa bandang huli ng dekada ngunit pinalaya ng gobyerno para lumaban sa mananakop na hapon. tinanggap niya ang malupit na kamatayan sa duguang mga kamay ng pasistang hapones noong 2 hunyo 1942. kabataan at pag-aasawa si crisanto evangelista ay isnilang noong 1 nobyembre 1888 sa maliit na nayon ng malhacan, meycauayan, bulacan. sina florencio evangelista at feliciana abano ang kanyang mga magulang. may kapatid sa ina, si mamerta abano, na mas matanda kay crisanto; at tanging kapatid na babae na sumunod sa kanya. ang kanyang ama ay isang magsasaka sa asyenda; ang kanyang ina, isang maybahay, ay sinasabing nag-aangkin ng matalinong pag-iisip. ang murang kabataan ni crisanto ay nagdaan sa dalawang malalaking sigwang panlipunan sa kasaysayan ng pilipinas: ang rebolusyong matagumpay laban sa mga kastila at ang madugong pilipino-amerikano. sa huling digmaang nabanggit, nagbuwis ng kulang-kulang"
laws,tl,wikipedia_tl,"si sir isaac newton, prs (25 disyembre 1642 (os) – 20 marso 1727 (os) / 4 enero 1643 (ns) – 31 marso 1727 (ns)) ay isang ingles na pisiko, matematiko, astronomo, pilosopo, at alkimiko. isang taong henyo, siya ang tinuturing ng karamihan na isa sa pinakamaimpluwensiyang siyentipiko sa kasaysayan ng agham. inuugnay siya sa rebolusyong makaagham at pagsulong ng heliosentrismo. ang kanyang monograpong philosophiæ naturalis principia mathematica na inilambag noong 1687 ang naglatag ng mga pundasyon sa karamihan ng mekanikang klasiko. sa akdang ito, inilarawan ni newton ang unibersal na grabitasyon at ang tatlong batas ng mosyon. ang mga konseptong ito ang nanaig sa siyentipikong pananaw ng uniberso sa mga sumunod na tatlong siglo(300 taon). ipinakita ni newton na ang mga mosyon(galaw) ng mga obhekto(bagay) sa mundo at ng mga katawang pangkalawakan ay pinamamahalaan ng parehong hanay ng mga natural na batas sa pamamagitan ng pagpapakita ng pag-ayon ng mga batas mosyon ng mga planeta ni kepler sa kanyang teoriya ng grabitasyon. ito ang nag-alis ng pagdududa sa pananaw na heliosentrismo(pag-ikot ng mga planeta sa araw) at nagpasulong ng rebolusyong siyentipiko. ang principia ang"
laws,tl,wikipedia_tl,"ang baybayin (walang kudlit: , krus na pamatay-patinig: , pamudpod na pamatay-patinig: ), kilala rin sa maling katawagan nitong alibata (mula arabe alifbata) ay isa sa mga suyat na ginamit sa pilipinas. isa itong alpasilabaryo, at bahagi ng pamilya ng sulat brahmi. laganap ang paggamit nito sa luzon at sa ilang parte ng pilipinas noong ika-16 hanggang ika-siglo bago mapalitan ito ng sulat latin. sa kasalukuyan, ginagamit ang baybayin bilang sining. may mga grupong nabuo para muli itong buhayin at gamitin. may mga batas rin ang nagawa para itaguyod ito pati na rin ang iba pang mga sistema ng panulat ng pilipinas. isinakodigo sa unicode ang mga titik nito noong 2002. ipinanukala ito ni micheal everson noong 1998 kasama ng sulat tagbanwa, hanuno'o, at buhid. ang sinupan ng unibersidad ng santo tomas sa maynila ang may hawak sa kasalukuyan sa pinakamalaking koleksyon ng mga sinaunang pagsulat sa baybayin sa buong mundo. dahil rito, binigyan ito ng nominasyon para mapasama sa talaan ng pandaigdigang pamana ng unesco, kasama na ang buong unibersidad. pangkalahatang-ideya ang alpasilabaryo ay isa sa mga indibidwal na sistema ng pagsulat na ginagamit sa timog-silangang asya, halos lahat"
laws,tl,wikipedia_tl,"si muhammad (wikang arabe:محمد) na tinatawag din bilang mahoma, mohammed, muhammed, mahomet, at iba pa (ipinanganak noong 570 ad sa mecca at namatay noong 8 hunyo 632 ad sa medina) at may buong pangalan na muhammad ibn `abd allāh ibn `abd al-muttalib (wikang arabe:محمد بن عبدالله بن عبد المطلب‎) ang nagtatag ng islam at tinuturing ng mga muslim bilang isang sugo (messenger) at propeta ng diyos (arabe: الله allah) at ang huling tagapagdala ng batas sa magkakasunod na mga propetang islamiko. dahil dito, si muhammad ay itinuturing ng mga muslim na tagapagpanumbalik ng hindi nalikong (uncorrupted) orihinal na monteistikong pananampalataya (islām) ni adan, noe, abraham, moises, hesus at iba pang mga propeta. siya ay ipinanganak noong 570 ce sa siyudad ng arabia na mecca. siya ay naulila sa batang edad at pinalaki ng kanyang tiyuhing si abu talib. siya ay kalaunang nagtrabaho bilang isang mangangalakal gayundin din bilang isang pastol at unang nakapag-asawa sa edad na 25. sa pagiging hindi masaya sa kanyang buhay, siya ay tumungo sa isang kweba sa mga paligid na kabundukan upang magnilay nilay. ayon sa mga paniniwalang islamiko, dito sa lugar na ito sa edad na 40 sa buwan ng ramadan"
laws,tl,wikipedia_tl,"ang mga batas republika (inggles: republic act) ay ang mga batas sa pilipinas, na nilikha ng kongreso at nilagdaan ng pangulo. pangalan ang mga batas republika ay maraming pangalan. noong panahon ng mga amerikano, ito ay tinatawag na ""acts"", pero noong panahon ng komonwelt ng pilipinas, ito ay tinatawag na ""commonwealth acts"" (mga batas komonwelt). pagkatapos ng kalayaan, pinalitan ang katawagan bilang ""batas republika"", pero ito ay pinalitan upang maging ""batas pambansa"" noong panahon ni marcos dahil sa paglikha ng batasang pambansa. ibinalik ang katawagang ""batas republika"" noong 1986, pagkatapos ng rebolusyon ng edsa. batas sa pilipinas pamahalaan ng pilipinas mga batas republika ng pilipinas"
laws,tl,wikipedia_tl,"ang mga batas ng mosyon ni newton ang tatlong mga pisikal ng batas na bumubuong basehan ng klasikal na mekaniks. inilalarawan ng mga ito ang ugnayan ng mga puwersa na gumagalaw sa isang katawan at ang mosyon nito sanhi ng mga puwersang ito. ang mga ito ay inihayag sa iba't ibang paraan sa loob ng tatlong siglo (300 taon) at maaaring ibuod sa sumusunod: unang batas: ang belosidad ng isang katawan ay nanatiling konstante maliban na galawin ng isang panlabas na puwersa. ikalawang batas: ang akselerasyon (a) ng isang katawan ay paralelo at direktang proporsiyonal sa netong puwersa (net force) (f) at kabaligtarang proporsiyonal sa masa o f = ma. ikatlong batas: ang mutwal (mutual) na mga puwersa ng aksiyon at reaksiyon sa pagitan ng dalawang katawan ay magkatumbas, magkabaliktad at kolinyar (collinear). ang mga tatlong batas ng mosyong ito ay unang tinipon ni isaac newton sa kanyang akdang philosophiæ naturalis principia mathematica na unang inilimbag noong hulyo 5, 1687. ang mga ito ay ginamit ni newton upang ipaliwanag at imbestigahan ang mga mosyon ng mga pisikal na obhekto (bagay) at mga sistema. halimbawa, sa ikatlong bolyum ng mga tekstong ito, ipinakita ni newton na ang mga"
laws,tl,wikipedia_tl,"ang pagpapapatupad ng batas ay ibang katawagan para sa pagtukoy sa hanapbuhay at gawain ng mga pulis o mga opisyal ng pulisya. ang pagpapatupad ng batas ay maaari ring ang trabaho ng mga sundalo (katulad ng pulis militar) sa panahon ng mga emerhensiya. naghahanapbuhay ang mga pulis upang tiyakin na sinusunod ng mga tao ang mga batas na ginawa ng mga politiko at ng mga hukom. sa malawak na pananalita, ang pagsasakatuparan ng batas ay ang anumang sistema kung saan ang ilang miyembro ng lipunan ay gumaganap sa isang maayos o organisadong paraan upang maipatupad ang batas sa pamamagitan ng pagtuklas, paghadlang, pag-udlot, rehabilitasyon, o pagpaparusa sa mga tao na lumalabag sa mga patakaran at mga pamantayan na sumasaklaw sa lipunang nabanggit. bagaman ang kataga ay maaaring sumakop sa mga entidad na katulad ng mga hukuman at mga bilangguan, pinaka madalas na nilalapat ito sa mga tuwirang lumalahok sa pagpapatrolya o pagmamanman upang mapigilan at matuklasan ang mga gawaing kriminal, at ang mga nag-iimbistiga ng mga krimen at humuhuli sa mga lumabag sa batas. bilang dagdag, bagaman ang pagpapatupad ng batas ay maaaring pinaka nakaukol sa pagpigil at pagpaparusa ng mga krimen,"
education,tl,wikipedia_tl,"ang unibersidad ng philippines, mindanao (up mindanao, upmin; cebuano: unibersidad sa pilipinas mindanao) ay ang ika-anim at pinakahuling yunit ng unibersidad ng pilipinas. itinalaga noong 20 pebrero 1995 sa pamamagitan ng republic act 7889. pagkaraan, ang mga lupon ng mga rehente ng sistema ng unibersidad ng pilipinas ay pormal na nilikha ang up mindanao noong 23 marso 1995. ito lamang ang natatangging constituent university ng unibersidad ng pilipinas na naitatag sa pamamagitan ng isang batas na inihain sa kongreso. pagkaraan, ang mga lupon ng mga rehente ng sistema ng unibersidad ng pilipinas ay pormal na nilikha ang u.p. mindanao noong 23 marso 1995. layunin ng up mindanao na maibahagi at mabigyang pagkakataon ang mga mag-aaral ng mindanao, lalung-lalo na ang mga mag-aaral na muslim at lumad, na maging mga iskolar ng bayan, kasali na ang mga naghihikaos ngunit magagaling na estudyante. dahil dito, ang mga programang pang-akademiko at pagsasaliksik ay nakatuon sa pag-aaral sa mindanao (mindanao studies) sa larangan ng sangkalikhaan, arkitektura, food science, biolohiya, computer science, at supply chain management. ang up mindanao ay matatagpuan sa bago oshiro, mintal, lungsod"
education,tl,wikipedia_tl,"ang pamantasang estado sa gitnang luzon (ingles: central luzon state university, dinadaglat bilang clsu) ay isang pamantasang estado na may 658-ektaryang nasasakupan sa lungsod agham ng muñoz, nueva ecija, pilipinas. ito ang pangunahing ahensya ng muñoz science community at ang tahanan ng regional research and development center sa gitnang luzon. sa ngayon, ang clsu ay isa sa mga pangunahing institusyon para sa agrikultura ng pilipinas at sa timog silangang asya na kilala sa pagsasaliksik nito sa aquaculture, ruminants, pananim, halamanan, at pamamahala ng tubig . naitala din ito sa pagitan ng ikaanim at dalawampu't isang lugar para sa pinkamahusay sa pang-akademikong unibersidad sa bansa para sa iba't ibang mga taon, na labis na nakararami sa mga paaralan sa kalakhang maynila. naitala din ito sa 100 pinaka-makabuluhang mga paaralan sa asya ng maraming beses. ang clsu ay ang unang komprehensibong unibersidad ng estado na sumailalim sa akreditasyong institusyonal. ito ay ipinahayag na pag- aari ng kultura ng pilipinas na may code na ph-03-0027 dahil sa mataas na kahalagahang kasaysayan, pang-kultura, pang-akademiko, at kahalagahan ng agrikultura sa bansa. ito ay isa sa apat na"
education,tl,wikipedia_tl,"ang polis - ang instituto ng wika at humanidades ng herusalem, kilala sa ingles bilang ang polis - the jerusalem institute of languages and humanities, ay isang institusyong pang-akademikong di-pangkalakalan na nakabase sa herusalem, israel at itinatag noong 2011 bilang tugon sa bagong interes ng mundo sa mga sinaunang wika at sibilisasyon, gayundin para buhayin muli ang pag-aaral ng humanidades sa pamamagitan ng pag-aaral sa mga pinagkukunan ng kulturang kanluranin at silangan. mula sa mga kamakailang pagbabago sa lingwistikang nalalapat pati na rin sa kadalubhasaan ng mga israeli sa pagtuturo ng modernong ebreo (ang paraang ulpan), itinuturo ng paraang polis ang mga tinaguriang ""patay na wika"" sa isang monolingwal at malapít na kapaligiran. nasa musrara ang institusyon, malapit sa lumang lungsod ng herusalem. mula sa lagpas tatlumpung bansa ng anim na kontinente ang mga mag-aaral nila. kasaysayan ang polis institute ay inirehistro noong 2011 sa non-profit registry ng israel (ang dokumento ay nakasulat sa hebreo) at nag-alok sa buong taon ng mga kursong modernong hebreo at arabe, pati na rin ang sinaunang griyego. ang pangunahing ideya ay magturo ng mga sinaunang wika bilang mga"
education,tl,wikipedia_tl,"ang paaralan, eskwelahan, iskwelahan, o iskul ay isang institusyong pang-edukasyon na idinisenyo upang magbigay ng mga learning space at mga learning environment para sa pagtuturo ng mag-aaral sa ilalim ng direksyon ng guro. karamihan sa mga bansa ay may mga sistema ng pormal na edukasyon, na kung minsan ay sapilitan. sa mga sistemang ito, umuunlad ang mga mag-aaral sa isang serye ng mga paaralan. ang mga pangalan para sa mga paaralang ito ay nag-iiba ayon sa bansa (tinalakay sa regional terms na seksyon sa ibaba) ngunit sa pangkalahatan ay kinabibilangan ng mababang paaralan para sa maliliit na bata at secondary school para sa mga tinedyer na nakatapos ng primary education. ang isang institusyon kung saan itinuturo ang mas mataas na edukasyon ay karaniwang tinatawag na dalubahasaang pamantasan o pamanatasan. bilang karagdagan sa mga pangunahing paaralang ito, ang mga mag-aaral sa isang partikular na bansa ay maaari ding pumasok sa mga paaralan bago at pagkatapos ng elementarya (elementarya sa estados unidos) at sekondarya (middle school sa estados unidos) na edukasyon. ang kindergarten ay nagbibigay ng ilang pag-aaral sa napakabata na mga bata (karaniwang edad 3–5). ang"
education,tl,wikipedia_tl,"ang pamantasang de la salle (de la salle university (dlsu) sa wikang ingles), o kilala rin bilang la salle, ay isang pribadong katolikong pampananaliksik na pamantasan na itinaguyod at ipinatatakbo ng kapatirang de la salle na matatagpuan sa taft avenue, malate, maynila, pilipinas. itinaguyod ito noong 1911 bilang kolehiyong de la salle sa daang nozaleda sa paco, maynila. inilipat ito sa kasalukuyan nitong kinaroroonan noong ikadalawampu't-isa ng setyembre upang tugonan ang pagdami ng mga pumapasok na mag-aaral. naging pamantasan ito noong pebrero noong 1975. ito ang pinakamatandang miyembro ng de la salle philippines (dlsp), isang samahan ng mga pamantasang lasalyano sa pilipinas. nagsimula ito bilang isang institusyong panlalaki. sa kasalukuyan, nag-aalok ito ng mga koedukasyong kursong pang-undergraduate at pang-graduate sa pamamagitan ng pito nitong mga dalubhasaan at isa nitong paaralan. ilan sa mga pinagdadalubhasaan ng mga ito ay ang mga disiplinang negosyo, inhenyeriya, at ang malalayang sining. ikinilala ng komisyon sa mas mataas na edukasyon (ched) ang pamantasang de la salle bilang isang center of excellence sa anim nitong mga programa, at center of development sa tatlo"
education,tl,wikipedia_tl,"ang sql (structured query language) ay isang wikang pamprograma na ginagamit sa pamamahala ng data sa isang relasyonal na sistemang database. ang pamamahala sa data ay kinabibilangan ng pagpasok ng data(insert), kweri(query) o pagtingin sa data, pagbabago ng data(update), pagbura ng data(delete), paglikha ng mga tabla at skema at pagbibigay karapatan sa mga manggagamit ng database at iba pa. mga ginagamit na instruksiyon paglikha ng tabla ang instruksiyon na ginagamit sa paglikha ng tabla ng isang database ay: create table estudyante( id int, pangalan varchar(50), tirahan varchar(50), primary key (id) ); ang tablang estudyante ay nilikha na may mga kolumn na id, pangalan, at petsa kung saan ang pangunahing susi(primary key) ay ang id. pagpasok upang lagyan ng data ang tablang nilikha, ang sumusunod na instruksiyon ay ginagamit: insert into estudyante (id, pangalan, tirahan) values (102, juan dela cruz , 222 maligaya st. lungsod quezon); insert into estudyante (id, pangalan, tirahan) values (202, jose santos , 333 masagana st. tondo); insert into estudyante (id, pangalan, tirahan) values (104, michael reyes , 444 mahusay st. paranaque); insert into estudyante (id, pangalan,"
education,tl,wikipedia_tl,"1001–1100 |-bgcolor=#d6d6d6 | 1001 gaussia || 1923 oa || || agosto 8, 1923 || crimea-simeis || s. belyavskyj || — || align=right | 73 km || |-id=002 bgcolor=#e9e9e9 | 1002 olbersia || 1923 ob || || agosto 15, 1923 || crimea-simeis || v. albitskij || — || align=right | 23 km || |-id=003 bgcolor=#d6d6d6 | 1003 lilofee || 1923 ok || || setyembre 13, 1923 || heidelberg || k. reinmuth || thm || align=right | 34 km || |-id=004 bgcolor=#d6d6d6 | 1004 belopolskya || 1923 os || || setyembre 5, 1923 || crimea-simeis || s. belyavskyj || 7:4 || align=right | 72 km || |-id=005 bgcolor=#d6d6d6 | 1005 arago || 1923 ot || || setyembre 5, 1923 || crimea-simeis || s. belyavskyj || — || align=right | 61 km || |-id=006 bgcolor=#d6d6d6 | 1006 lagrangea || 1923 ou || || setyembre 12, 1923 || crimea-simeis || s. belyavskyj || — || align=right | 35 km || |-id=007 bgcolor=#e9e9e9 | 1007 pawlowia || 1923 ox || || oktubre 5, 1923 || crimea-simeis || v. albitskij || mabagal || align=right | 18 km || |-id=008 bgcolor=#d6d6d6 | 1008 la paz || 1923 pd || || oktubre 31, 1923 || heidelberg || m. f. wolf || — || align=right | 41 km || |-id=009 bgcolor=#fa8072 | 1009 sirene || 1923 pe || || oktubre 31, 1923 ||"
